STATION,NAME,DATE,ACMH,ACSH,AWND,FMTM,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WV03,WV20
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/27/1970,100,100,,,2200,0,43,0,0,,86,76,336,,,,135,135,,,,,36.7,27.1,,,,,,,,1,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/28/1970,100,100,,,18,0,34,0,0,,89,75,264,,,,135,135,,,,,30,23.9,,,,,,,,1,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/29/1970,90,90,,,1624,0,43,0,0,,90,75,342,,,,135,135,,,,,36.7,31.1,,,,,,,,1,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/30/1970,100,100,,,736,0,17,0,0,,90,70,144,,,,135,135,,,,,38,30,,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/1/1970,100,100,,,518,0,0,0,0,,70,63,0,,,,45,45,,,,,35.6,29.1,,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/2/1970,100,100,,,1536,0.03,0,0,0,,68,58,0,,,,360,360,,,,,31.1,25.1,,,1,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/3/1970,20,0,,,1348,0,99,0,0,,81,55,792,,,,45,45,,,,,27.5,19,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/4/1970,0,0,,,1300,0,100,0,0,,82,47,798,,,,360,90,,,,,24.2,16.1,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/5/1970,10,20,,,1424,0,97,0,0,,84,50,780,,,,180,135,,,,,26.4,15,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/6/1970,30,40,,,1606,0,75,0,0,,83,55,600,,,,180,135,,,,,31.1,21.9,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/7/1970,60,80,,,1312,0,47,0,0,,84,63,372,,,,180,180,,,,,35.6,28,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/8/1970,70,80,,,1542,0,64,0,0,,84,69,516,,,,135,135,,,,,42.5,34,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/9/1970,80,90,,,1106,0,24,0,0,,86,74,198,,,,135,135,,,,,35.6,28,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/10/1970,90,90,,,1330,0,28,0,0,,88,74,222,,,,180,135,,,,,33.3,25.9,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/11/1970,100,100,,,954,0,13,0,0,,87,75,108,,,,180,135,,,,,33.3,19.9,,,,,,,,1,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/12/1970,90,90,,,1554,0,33,0,0,,88,75,270,,,,135,135,,,,,33.3,25.9,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/13/1970,70,70,,,1148,0,54,0,0,,89,75,438,,,,180,180,,,,,34.4,25.9,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/14/1970,90,90,,,1242,0.09,14,0,0,,86,75,102,,,,135,135,,,,,33.3,27.1,1,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/15/1970,100,100,,,430,0.54,0,0,0,,77,62,0,,,,225,360,,,,,34.4,27.1,,,1,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/16/1970,30,20,,,1454,0,94,0,0,,82,56,762,,,,360,360,,,,,34.4,25.9,,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/17/1970,40,50,,,1136,0,78,0,0,,84,54,636,,,,360,360,,,,,26.4,17.9,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/18/1970,30,30,,,1254,0,87,0,0,,88,60,708,,,,45,90,,,,,24.2,17.9,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/19/1970,40,40,,,1354,0,70,0,0,,86,70,570,,,,90,90,,,,,28.9,21.9,1,,,,,,,1,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/20/1970,40,50,,,1130,0,47,0,0,,85,70,384,,,,90,90,,,,,26.4,21,1,,,,,,,1,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/21/1970,60,80,,,1348,0,37,0,0,,86,69,300,,,,135,90,,,,,28.9,21,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/22/1970,70,80,,,1648,0.45,33,0,0,,86,73,276,,,,90,90,,,,,24.2,17,,,1,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/23/1970,80,90,,,2318,1.66,30,0,0,,86,70,252,,,,360,315,,,,,40.3,32,,,1,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/24/1970,70,80,,,1418,0.01,28,0,0,,86,68,234,,,,135,135,,,,,24.2,17,,,1,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/25/1970,50,60,,,1618,0,54,0,0,,87,70,450,,,,180,180,,,,,21.9,15,1,,,,,,,1,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/26/1970,80,70,,,1930,0.29,42,0,0,,88,70,348,,,,45,45,,,,,32.2,25.1,1,1,1,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/27/1970,60,40,,,148,0,82,0,0,,88,69,678,,,,180,180,,,,,33.3,25.9,,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/28/1970,60,50,,,548,0.13,63,0,0,,87,67,522,,,,315,315,,,,,34.4,23.9,,,1,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/29/1970,90,90,,,2100,0,18,0,0,,88,75,150,,,,90,45,,,,,20.8,15,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/30/1970,90,90,,,830,0.18,27,0,0,,89,72,222,,,,225,225,,,,,35.6,25.9,,,1,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/31/1970,60,70,,,136,0.54,50,0,0,,86,68,420,,,,315,135,,,,,36.7,29.1,,,1,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/1/1970,70,100,,,930,1.92,5,0,0,,83,70,42,,,,360,360,,,,,55.3,40,,,1,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/2/1970,40,40,,,1206,0,93,0,0,,82,63,768,,,,315,315,,,,,26.4,19,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/3/1970,0,0,,,1500,0,100,0,0,,87,59,828,,,,225,225,,,,,17.2,15,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/4/1970,10,10,,,806,0,100,0,0,,84,61,828,,,,360,360,,,,,20.8,17,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/5/1970,50,60,,,1618,0,56,0,0,,86,67,468,,,,135,135,,,,,18.3,12.1,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/6/1970,10,10,,,1536,0,99,0,0,,89,65,822,,,,180,180,,,,,19.5,13,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/7/1970,60,80,,,1548,0,66,0,0,,88,67,546,,,,135,135,,,,,21.9,16.1,1,1,,,,,,1,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/8/1970,50,60,,,1136,0,43,0,0,,87,65,360,,,,180,180,,,,,25.3,19,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/9/1970,80,100,,,1718,0,10,0,0,,85,71,90,,,,135,135,,,,,25.3,19.9,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/10/1970,60,60,,,1748,0,65,0,0,,87,71,546,,,,180,180,,,,,38,28,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/11/1970,90,90,,,1348,0,42,0,0,,89,77,348,,,,180,180,,,,,40.3,31.1,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/12/1970,90,80,,,1006,0,42,0,0,,90,78,354,,,,180,180,,,,,33.3,27.1,,,,,,,,1,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/13/1970,100,100,,,1236,0,29,0,0,,90,78,240,,,,135,135,,,,,27.5,19,,,,,,,,1,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/14/1970,80,80,,,1154,0,68,0,0,,90,78,564,,,,180,180,,,,,27.5,19.9,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/15/1970,70,50,,,1606,0,74,0,0,,91,77,618,,,,180,180,,,,,26.4,19.9,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/16/1970,30,20,,,1636,0,88,0,0,,90,75,732,,,,180,180,,,,,27.5,21,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/17/1970,40,40,,,1600,0,75,0,0,,90,74,624,,,,180,180,,,,,24.2,17,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/18/1970,30,40,,,1512,0,74,0,0,,91,73,618,,,,90,90,,,,,25.3,17,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/19/1970,40,50,,,1142,0,77,0,0,,91,73,642,,,,180,180,,,,,23,17,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/20/1970,90,90,,,1342,0,52,0,0,,92,74,432,,,,180,135,,,,,27.5,17.9,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/21/1970,90,100,,,1054,2.25,11,0,0,,88,74,90,,,,45,45,,,,,31.1,21,,,1,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/22/1970,100,100,,,1224,0,25,0,0,,89,74,210,,,,45,45,,,,,19.5,14.1,1,,1,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/23/1970,100,100,,,1418,0.09,23,0,0,,87,75,192,,,,135,135,,,,,23,17,,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/24/1970,100,90,,,1524,4.72,27,0,0,,90,73,222,,,,360,360,,,,,39.1,33.1,1,,1,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/25/1970,80,100,,,1936,0,55,0,0,,93,73,462,,,,180,135,,,,,16.1,12.1,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/26/1970,70,90,,,1218,0.18,21,0,0,,90,73,180,,,,180,225,,,,,30,19.9,1,,1,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/27/1970,90,100,,,1618,0,50,0,0,,90,74,414,,,,135,135,,,,,20.8,14.1,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/28/1970,100,100,,,1254,0,29,0,0,,90,77,240,,,,180,180,,,,,27.5,21,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/29/1970,100,100,,,1306,0,61,0,0,,89,77,510,,,,180,135,,,,,31.1,23,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/30/1970,40,40,,,1412,0,93,0,0,,91,77,714,,,,135,135,,,,,28.9,16.1,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/1/1970,40,60,,,1236,0,64,0,0,,91,73,534,,,,90,90,,,,,21.9,15,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/2/1970,10,20,,,1812,0,91,0,0,,91,73,756,,,,90,90,,,,,18.3,13,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/3/1970,20,40,,,1724,0,85,0,0,,93,74,708,,,,135,135,,,,,16.1,11,1,,,,,,,1,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/4/1970,60,90,,,1742,0,63,0,0,,90,71,522,,,,180,180,,,,,15,11,1,1,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/5/1970,50,70,,,1536,0,61,0,0,,92,71,510,,,,45,45,,,,,13.9,10.1,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/6/1970,40,50,,,1506,0,93,0,0,,94,74,774,,,,180,180,,,,,19.5,15,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/7/1970,20,30,,,1700,0,89,0,0,,92,74,738,,,,180,180,,,,,26.4,19,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/8/1970,30,30,,,1348,0,84,0,0,,92,76,702,,,,180,180,,,,,28.9,19.9,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/9/1970,10,10,,,1312,0,99,0,0,,92,75,822,,,,180,180,,,,,30,21.9,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/10/1970,10,10,,,1806,0,93,0,0,,93,76,768,,,,180,180,,,,,28.9,21,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/11/1970,50,50,,,1424,0,94,0,0,,93,76,780,,,,135,135,,,,,32.2,23,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/12/1970,80,90,,,1306,0,83,0,0,,92,74,690,,,,180,180,,,,,24.2,17,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/13/1970,80,100,,,1506,0.02,39,0,0,,88,77,324,,,,90,90,,,,,25.3,19.9,,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/14/1970,70,80,,,1430,0.18,57,0,0,,90,76,474,,,,90,90,,,,,28.9,21.9,,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/15/1970,80,100,,,1112,0.62,8,0,0,,84,76,72,,,,135,135,,,,,27.5,21.9,,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/16/1970,100,100,,,1400,0,36,0,0,,89,77,294,,,,135,90,,,,,27.5,19.9,,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/17/1970,40,50,,,1542,0,86,0,0,,91,75,708,,,,180,180,,,,,23,16.1,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/18/1970,20,30,,,1430,0,84,0,0,,92,75,690,,,,180,180,,,,,30,17.9,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/19/1970,20,30,,,1536,0,85,0,0,,91,70,696,,,,180,180,,,,,26.4,17.9,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/20/1970,10,20,,,1300,0,83,0,0,,91,73,684,,,,180,180,,,,,26.4,19,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/21/1970,20,20,,,1524,0,85,0,0,,92,72,696,,,,90,90,,,,,19.5,16.1,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/22/1970,30,40,,,1548,0.01,77,0,0,,89,74,630,,,,90,90,,,,,21.9,17,,,,,,,,1,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/23/1970,30,40,,,1424,0,70,0,0,,90,74,576,,,,135,135,,,,,25.3,19,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/24/1970,40,50,,,1318,0.07,63,0,0,,88,74,516,,,,90,90,,,,,36.7,30,,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/25/1970,50,60,,,1606,0.13,63,0,0,,88,75,510,,,,90,90,,,,,28.9,23,,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/26/1970,70,90,,,1524,0.69,40,0,0,,89,74,330,,,,135,135,,,,,19.5,15,,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/27/1970,40,50,,,1606,0,83,0,0,,92,74,678,,,,135,135,,,,,27.5,19,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/28/1970,50,70,,,1554,0,61,0,0,,91,74,492,,,,135,135,,,,,27.5,21,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/29/1970,40,60,,,1624,0,82,0,0,,92,75,666,,,,135,135,,,,,26.4,17.9,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/30/1970,20,40,,,1700,0,78,0,0,,93,75,630,,,,135,135,,,,,23,17,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/31/1970,20,40,,,1718,0,83,0,0,,93,74,672,,,,135,135,,,,,24.2,17.9,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/1/1970,20,30,,,1336,0,87,0,0,,93,75,702,,,,90,90,,,,,23,17,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/2/1970,40,30,,,1112,0,93,0,0,,93,75,750,,,,45,90,,,,,23,17,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/3/1970,100,100,,,1624,6.38,0,0,0,,81,75,0,,,,225,225,,,,,161.1,119.9,,,1,,,,,1,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/4/1970,60,80,,,1754,0,48,0,0,,89,80,390,,,,90,90,,,,,28.9,23,,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/5/1970,20,30,,,1624,0,100,0,0,,90,80,804,,,,90,90,,,,,24.2,17.9,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/6/1970,40,60,,,1354,0.42,74,0,0,,90,76,594,,,,,180,,,,,26.4,19,,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/7/1970,30,60,,,,0,82,0,0,,94,76,654,,,,,135,,,,,,17,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/8/1970,20,30,,,1600,0,85,0,0,,93,77,678,,,,135,135,,,,,26.4,21,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/9/1970,20,20,,,1330,0,100,0,0,,91,76,798,,,,,135,,,,,30,19.9,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/10/1970,20,30,,,1648,0,100,0,0,,93,73,798,,,,135,135,,,,,18.3,13,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/11/1970,30,30,,,1712,0,83,0,0,,99,73,654,,,,135,135,,,,,19.5,14.1,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/12/1970,40,50,,,1712,0,68,0,0,,97,79,540,,,,135,135,,,,,19.5,15,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/13/1970,20,10,,,1548,0,88,0,0,,94,76,702,,,,135,135,,,,,23,16.1,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/14/1970,80,80,,,1530,0,67,0,0,,91,77,528,,,,90,135,,,,,24.2,19,,,,,,,,1,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/15/1970,60,60,,,342,0.29,76,0,0,,92,75,600,,,,225,135,,,,,24.2,19.9,,,1,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/16/1970,20,20,,,1606,0,96,0,0,,92,76,756,,,,135,135,,,,,23,17,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/17/1970,20,30,,,1818,0,93,0,0,,94,76,732,,,,135,135,,,,,21.9,16.1,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/18/1970,20,30,,,1512,0,93,0,0,,94,74,732,,,,135,135,,,,,26.4,21,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/19/1970,10,20,,,1718,0,98,0,0,,94,78,762,,,,135,135,,,,,30,23,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/20/1970,40,60,,,1748,0,88,0,0,,94,79,684,,,,135,135,,,,,31.1,25.1,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/21/1970,20,30,,,1600,0,90,0,0,,95,78,714,,,,135,135,,,,,27.5,23,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/22/1970,20,30,,,1624,0,90,0,0,,94,78,708,,,,135,135,,,,,30,23,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/23/1970,40,40,,,2148,0,87,0,0,,98,75,672,,,,315,315,,,,,27.5,21.9,,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/24/1970,100,90,,,1400,0,37,0,0,,91,75,282,,,,90,90,,,,,16.1,11,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/25/1970,90,90,,,1648,0.14,52,0,0,,92,78,408,,,,45,45,,,,,25.3,19,,,,,,,,1,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/26/1970,20,30,,,1624,0,81,0,0,,92,73,624,,,,90,90,,,,,18.3,14.1,1,,,,,,,1,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/27/1970,10,20,,,1700,0,83,0,0,,93,70,636,,,,135,135,,,,,17.2,13,1,1,,,,,,1,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/28/1970,10,20,,,1412,0,88,0,0,,94,70,678,,,,90,90,,,,,20.8,16.1,1,,,,,,,1,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/29/1970,20,30,,,1206,0.05,78,0,0,,91,71,600,,,,,90,,,,,21.9,16.1,1,,,,,,,1,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/30/1970,40,50,,,1436,0.04,66,0,0,,92,74,504,,,,90,135,,,,,24.2,17.9,,,,,,,,,,,,,,,1,,,,,,
